#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"rcandal","06/03/2020 13:01:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcasotti","16/03/2020 08:18:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcatarina","02/03/2020 08:03:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcbarros","28/02/2020 07:31:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RCBraga","28/02/2020 08:52:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RCC","02/08/2010 10:34:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RcC_Rio_fax","05/04/2010 14:21:32","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RcC_RJ","19/02/2010 15:02:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rccorrea","06/02/2020 09:17:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcgomes","28/02/2020 08:06:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rclsilva","17/02/2020 15:24:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcoliveira","17/02/2020 09:49:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcollarino","01/07/2019 11:01:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcorrea","26/02/2020 09:44:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcosta","27/02/2020 10:25:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcpsilva","06/02/2020 19:28:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcravo","13/02/2020 15:25:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RCristina","14/12/2018 16:17:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcsantos","17/02/2020 09:18:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcsilva","27/02/2020 17:04:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rcvcosta","19/03/2020 11:43:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rdiniz","02/01/2019 16:21:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rdomeciano","22/07/2019 08:24:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rdsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rebeca.mello","12/02/2020 13:31:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"reborges","19/02/2020 06:44:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"recadastrar_email","02/07/2014 15:45:25","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"recebimentofiscal_Qu","02/03/2017 14:13:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"recepcao_usn","22/08/2012 09:07:10","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RECIFE_19ANDAR","05/03/2018 09:52:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"recrutamento","14/05/2010 16:05:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"recrutamentoeselecao","22/07/2015 14:55:41","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"referreira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"registrodefornecedor","02/02/2018 14:06:30","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"regsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"relacionamentodigita","29/08/2018 12:33:01","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"relacoesinstituciona","31/03/2015 15:09:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"relima","09/03/2020 11:48:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rel-minas","12/03/2008 15:20:09","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"relogiodeponto","18/12/2018 13:29:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"reloliveira","06/02/2014 15:46:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rel-super","12/03/2008 15:19:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"remartins","19/02/2018 09:46:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"remoreira","22/02/2020 14:19:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"remuneracao","19/06/2019 16:05:14","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"renan.r.silva","18/02/2020 06:07:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"renata.costa","15/02/2020 08:04:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"renata.lage","20/02/2020 10:24:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"renato.klaus","17/02/2020 07:20:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"renfsilva","14/02/2020 13:09:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rensilva","06/03/2020 08:43:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RERibeiro","17/02/2020 08:20:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"reservadesala","22/11/2017 07:48:02","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"responderusn","04/11/2009 16:21:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"resribeiro","06/08/2018 10:59:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ressantos","17/02/2020 08:10:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"revangelista","17/02/2020 08:07:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"revendadossonhos","13/12/2018 15:25:19","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"revogar_acesso","12/12/2017 15:24:39","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"reynold.joseph",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfaria","16/03/2020 07:46:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfarinelli","06/03/2020 09:16:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RFCardoso","17/02/2020 08:12:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rffernandes",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfjunior","12/03/2020 10:40:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rflima","16/03/2020 17:07:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfmoreira","21/02/2020 12:34:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfmoura","03/03/2020 06:23:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfraga","16/03/2020 08:44:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfreire","27/02/2020 08:21:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfreis","10/02/2020 07:14:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rfsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgarzon","28/01/2019 14:50:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgcosta","13/02/2020 15:08:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgguimaraes","15/04/2019 07:43:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgomes","27/04/2018 11:53:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgribeiro","18/06/2018 09:55:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgsilva","02/03/2020 07:41:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rgsouza","06/03/2020 14:19:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rh_adm","27/02/2009 16:13:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhamon.silva","10/03/2020 08:10:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHAraucaria","28/06/2018 11:38:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhartmann","23/03/2020 09:14:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhbetim","21/05/2018 10:42:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHCanoas","28/06/2018 11:35:32","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHDUser","29/08/2008 09:19:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHLondrina","28/06/2018 11:38:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHMAUA","28/06/2018 11:36:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhmoreira","21/03/2020 06:34:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhora","10/02/2020 18:11:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhpaulinia","29/06/2018 15:26:53","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rhribeiraopreto","29/06/2018 15:27:36","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RHSJC","05/07/2018 16:48:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ribamar.caianello","23/03/2020 15:15:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RIBEIRAO_19ANDAR","05/03/2018 09:52:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ricardo.barros","29/02/2020 09:45:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ricardo.batista",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ricardo.bruno",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rikeziri","14/02/2020 08:29:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ripsantos","21/10/2019 09:05:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"risantos","06/03/2020 09:40:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"risouza","23/04/2018 12:11:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ritaparica","03/10/2018 07:29:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RIVieira","13/12/2018 10:07:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rjesse","09/03/2020 09:32:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rjramos","20/02/2020 08:52:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rjribeiro","07/04/2016 11:16:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RKlein","29/08/2019 09:06:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rkmartins","19/03/2020 07:02:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rkometani","19/02/2020 14:16:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rkreis","13/05/2019 08:23:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlcavalcante","19/03/2020 15:09:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rleite","20/07/2018 08:21:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RLima","25/01/2016 09:12:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rloliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlomba","23/03/2020 00:14:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlrodrigues","25/04/2019 09:28:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlsarmento","10/02/2020 08:53:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlsilva","25/10/2018 09:14:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlsousa","03/11/2016 08:56:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rlsouza","23/02/2020 10:43:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rluca","16/03/2020 08:33:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmacacari","23/01/2020 08:39:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmalves","14/02/2020 10:53:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmarcal",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmarques","06/03/2020 08:14:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmartins","18/03/2020 07:25:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmcorreia","10/02/2020 08:56:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmeirelles","20/03/2020 08:11:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmendes","20/05/2019 17:31:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmiranda","20/02/2020 05:43:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmontenegro","05/09/2014 10:27:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmoura","10/03/2020 07:03:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmpsilva","13/09/2018 07:58:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmsantos","28/10/2019 08:18:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rmsilva","09/04/2018 11:47:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rncosta","02/03/2020 07:14:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rnoernberg","20/03/2020 09:22:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rnoliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rnrodrigues","13/02/2020 07:57:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"RNSantos","26/02/2020 08:37:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rnunes","04/09/2019 13:16:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"roantunes","10/03/2020 08:56:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"robens.franco","09/03/2020 12:43:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"robert.pereira","20/03/2020 15:20:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"roberta.britto","19/03/2020 07:22:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"roberto.filho",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"robison.silva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"robson.ferrao",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"robson.ferrari",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rocardoso",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rochiucci","13/02/2020 07:48:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rodrigo.a.silva","04/03/2020 17:48:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rodrigo.coimbra","28/02/2020 09:30:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rodrigo.dias",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rodrigo.thomazini","26/02/2020 10:04:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rofernandes","20/02/2020 08:37:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rofilho",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rogduarte","23/03/2020 07:29:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rogerio.lopes","19/02/2020 11:09:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"rogomes","26/02/2020 08:29:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"roleite","13/11/2018 06:38:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
